,Unnamed: 0,상품명,가격,상품번호,상품상태,브랜드,원산지,세부제품특징,사용부위,사용시간,제품형태,용량,용기형태,피부타입,주요제품특징,모델명,제조사,혜택조건,세트수량,반품안심케어 가입 안내,이벤트,제조일자,유효일자,기타,사은품,PA지수,자외선차단지수,성분,종류,세트구성,매수,구분,url
1416,0,블랙 물광 하이드로 슬리핑 팩 4ml/30개입 ( 수분팩 홈케어 수분 보습 속건조 ),"25,000",5584359988,신상품,제이준,국산,"피부탄력, 영양공급",페이스용,,,4ml(g),,모든피부용,촉촉함(수분공급),블랙 물광 하이드로 슬리핑 팩 30개 세트,뷰티스킨,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100168876/products/5584359988
1417,0,웰라쥬 리얼 시카 카밍 95크림 80ml,"28,000",5720353275,신상품,웰라쥬,국산,"윤기부여, 피부탄력, 트러블케어, 모공케어, 피부진정",페이스용,"낮, 밤",크림형,,,,"촉촉함(수분공급), 저자극, 부드러운 발림",웰라쥬 리얼 시카 카밍 95크림,코스맥스(주),,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000014780/products/5720353275
1418,0,메디큐브 에이지알 부스터 젤 / 100ml,"38,000",6579943812,신상품,메디큐브,국산(서울특별시 송파구),,,,,,,,촉촉함(수분공급),663,(주)피코스텍,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/101532658/products/6579943812
1419,0,[스킨푸드] 골드 캐비어 콜라겐 플러스 스페셜 4종 세트 (+마스크팩 5장 증정),"120,000",7076392204,신상품,스킨푸드,국산,유수분밸런스조절,,,,,,모든피부용,"촉촉함(수분공급), 저자극",,아이피어리스,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000009464/products/7076392204
1420,0,"[무오일화장품] 사바비안 시너쥬/건조한피부, 강한 보습력 수분앰플(속건조,속당김)","35,000",2481976900,신상품,사바비안,국산(경기도 의왕시),"저자극, 피부강화, 영양공급, 부드러운 발림, 모공케어",페이스용,"낮, 밤",액상형,30ml,,모든피부용,"촉촉함(수분공급), 흡수력",시너쥬,프로유,,,,,,2025.04.04.,,,,,,,,,,https://shopping.naver.com/beauty/stores/100094874/products/2481976900
1421,0,메디힐 밀크 브라이트닝 토너 300ml+메디펜스 클린 핸드 미스트 트로피컬 프루트 30ml,"42,000",5403808679,신상품,메디힐,국산,"각질케어, 흡수력, 피부진정, 피부결정돈, 유수분밸런스조절","페이스용, 넥","낮, 밤",,,캡형,,"촉촉함(수분공급), 저자극",메디힐 화이트 밀크 브라이트닝 토너 300ml,코스맥스,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000011342/products/5403808679
1422,0,라운드랩 1025 독도 클렌징 오일 200ml,"23,000",4694819884,신상품,라운드랩,국산,"블랙헤드케어, 모공케어, 노폐물 제거, 피지케어, 각질케어",페이스용,,오일형,200ml(g),,"모든피부용, 민감성, 지복합","세정력, 저자극",1025 독도 클렌징 오일 200ml,코스맥스(주),초특가,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000018227/products/4694819884
1423,0,라네즈 워터 슬리핑 마스크 EX 70ml,"34,000",5281612931,신상품,라네즈,국산,흡수력,,,,,,모든피부용,"촉촉함(수분공급), 피부진정",라네즈 워터 슬리핑 마스크 EX 70ml,아모레퍼시픽,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100974018/products/5281612931
1424,0,원씽 병풀 추출물 토너 150ml,"11,000",6032228001,신상품,원씽,국산,,,,,,,,촉촉함(수분공급),원씽 병풀 추출물,(주)바이온셀,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100577032/products/6032228001
1425,0,김정문알로에 큐어 알로에 콜라겐 에센스 30g 1+1,"76,000",5091549504,신상품,김정문알로에,국산(제주특별자치도 제주시),"저자극, 부드러운 발림, 주름케어, 피부탄력, 영양공급",페이스용,"낮, 밤",액상형,,,,"촉촉함(수분공급), 흡수력",,나우코스,,,,"12개월 무이자, 전제품 무료배송, 전제품 합배송 가능",,,,김정문알로에 알림받기하시고 다양한 할인쿠폰 사용해보세요.,,,,,,,,https://shopping.naver.com/beauty/stores/100861627/products/5091549504
1426,0,블랙 물광 하이드로 슬리핑 팩 4ml/30개입 ( 수분팩 홈케어 수분 보습 속건조 ),"25,000",5584359988,신상품,제이준,국산,"피부탄력, 영양공급",페이스용,,,4ml(g),,모든피부용,촉촉함(수분공급),블랙 물광 하이드로 슬리핑 팩 30개 세트,뷰티스킨,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100168876/products/5584359988
1427,0,웰라쥬 리얼 시카 카밍 95크림 80ml,"28,000",5720353275,신상품,웰라쥬,국산,"윤기부여, 피부탄력, 트러블케어, 모공케어, 피부진정",페이스용,"낮, 밤",크림형,,,,"촉촉함(수분공급), 저자극, 부드러운 발림",웰라쥬 리얼 시카 카밍 95크림,코스맥스(주),,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000014780/products/5720353275
1428,0,메디큐브 에이지알 부스터 젤 / 100ml,"38,000",6579943812,신상품,메디큐브,국산(서울특별시 송파구),,,,,,,,촉촉함(수분공급),663,(주)피코스텍,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/101532658/products/6579943812
1429,0,[스킨푸드] 골드 캐비어 콜라겐 플러스 스페셜 4종 세트 (+마스크팩 5장 증정),"120,000",7076392204,신상품,스킨푸드,국산,유수분밸런스조절,,,,,,모든피부용,"촉촉함(수분공급), 저자극",,아이피어리스,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000009464/products/7076392204
1430,0,나이미 호주산 티트리오일 100% 10ml,"15,000",5302227746,신상품,나이미(자체제작 상품),호주산(나이스데이365),피부보호,"페이스용, 스팟","밤, 낮",오일형,10ml(g),,모든피부용,흡수력,나이미 티트리오일 10ml,나이스데이,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100994392/products/5302227746
1431,0,[바이 오디티디] 스팟 카밍 젤 [트러블진정] 15mL,"23,000",5826608378,신상품,바이오디티디,국산,"각질케어, 유수분밸런스조절, 모공케어",페이스용,밤,젤형,15ml(g),,모든피부용,"트러블케어, 촉촉함(수분공급)",바이오디티디 스팟 카밍 젤 [트러블/스팟케어],엘지생활건강,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/101294615/products/5826608378
1432,0,[1+1] 라운드랩 소나무 진정 시카 패드 50매 2개,"50,000",6973114377,신상품,라운드랩,국산,"피부결정돈, 유수분밸런스조절, 피지케어, 모공케어, 피부진정",페이스용,"밤, 낮",패치형,50매,뚜껑형,"모든피부용, 민감성","촉촉함(수분공급), 저자극, 트러블케어",소나무 진정 시카 패드 50매,(주)이미인,,,,,2022.07.22.,2025.01.22.,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000018227/products/6973114377
1433,0,셀리맥스 수정 화장 패드 30매 / 휴대용 낱개 포장,"16,000",3284362485,신상품,셀리맥스,국산,"각질케어, 피지케어","페이스용, 스팟",,시트형,,,모든피부용,"세정력, 촉촉함(수분공급)",메이크업 리터칭 부스터 수정화장패드 1개,(주)코스나인,,,,,,,,,,,,,,30매,,https://shopping.naver.com/beauty/stores/1000022408/products/3284362485
1434,0,아이랩 하이 올리고 3000Da 히알루론산 히알루란 토너 500ml,"30,000",5132092148,신상품,아이랩,국산,"각질케어, 흡수력, 피부결정돈, 유수분밸런스조절, 모공케어","페이스용, U존","낮, 밤",액상형,500ml(g),,"모든피부용, 건성, 민감성","촉촉함(수분공급), 저자극",아이랩 하이 올리고 히알루란 약산성 히알루론산 토너 500ml,포셀,,,,[신제품 런칭 기념] 무료배송 EVENT!,2022.02.11.,2024.08.10.,,판매자의 사랑♡이 담긴 사은품,,,,,,,,https://shopping.naver.com/beauty/stores/100505691/products/5132092148
1435,0,일리윤 프레쉬모이스춰 립앤아이 리무버 300ml [ 대용량 | 인체안자극테스트완료 | 눈시림없는 | 6Free | 워터프루프리무버 | 유자추출물 | 산뜻한클렌징 ],"24,000",4519264029,신상품,일리윤,국산,,"립용, 아이용",,,300ml(g),,"민감성, 건성, 모든피부용","세정력, 저자극",프레쉬 모이스춰 립 앤 아이 리무버 300ml,아모레퍼시픽,,,,대용량 안자극테스트 완료 산뜻촉촉 저자극 포인트 리무버,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100432791/products/4519264029
1436,0,유세린 하이알루론 어드밴스드 에이오엑스(AOX) 에센스 30ml +사은품증정,"48,000",5931369840,신상품,유세린,폴란드산(바이어스도르프),"피부탄력, 피부투명",페이스용,,,,,,촉촉함(수분공급),유세린 하이알루론 어드벤스드 에이오엑스 에센스 30ml,바이어스도르프,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/101343069/products/5931369840
1437,0,치노시오야 나티베르 포어-텍트 클렌징오일 150ml,"34,800",6453310744,신상품,,일본산(주식회사 비엔비코),,,,오일형,150ml(g),,모든피부용,"세정력, 저자극",,,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100032918/products/6453310744
1438,0,[바닐라코/공식]  클린 잇 제로 클렌징밤 포어 클래리파잉 25ml,"6,000",5887897274,신상품,바닐라코,한국,,,,,,,,"저자극, 촉촉함(수분공급), 세정력",,(주)바이오코스텍(검단),,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000005887/products/5887897274
1439,0,[토너 20ml] 셀퓨전씨 약산성 패리어 클렌징폼 165ml,"22,000",5895082810,신상품,셀퓨전씨,대한민국,,,,,,,,"저자극, 촉촉함(수분공급), 세정력",CFPH0015,코스맥스㈜,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100507422/products/5895082810
1440,0,나이미 호주산 티트리오일 100% 10ml,"15,000",5302227746,신상품,나이미(자체제작 상품),호주산(나이스데이365),피부보호,"페이스용, 스팟","밤, 낮",오일형,10ml(g),,모든피부용,흡수력,나이미 티트리오일 10ml,나이스데이,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100994392/products/5302227746
1441,0,[바이 오디티디] 스팟 카밍 젤 [트러블진정] 15mL,"23,000",5826608378,신상품,바이오디티디,국산,"각질케어, 유수분밸런스조절, 모공케어",페이스용,밤,젤형,15ml(g),,모든피부용,"트러블케어, 촉촉함(수분공급)",바이오디티디 스팟 카밍 젤 [트러블/스팟케어],엘지생활건강,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/101294615/products/5826608378
1442,0,[1+1] 라운드랩 소나무 진정 시카 패드 50매 2개,"50,000",6973114377,신상품,라운드랩,국산,"피부결정돈, 유수분밸런스조절, 피지케어, 모공케어, 피부진정",페이스용,"밤, 낮",패치형,50매,뚜껑형,"모든피부용, 민감성","촉촉함(수분공급), 저자극, 트러블케어",소나무 진정 시카 패드 50매,(주)이미인,,,,,2022.07.22.,2025.01.22.,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000018227/products/6973114377
1443,0,셀리맥스 수정 화장 패드 30매 / 휴대용 낱개 포장,"16,000",3284362485,신상품,셀리맥스,국산,"각질케어, 피지케어","페이스용, 스팟",,시트형,,,모든피부용,"세정력, 촉촉함(수분공급)",메이크업 리터칭 부스터 수정화장패드 1개,(주)코스나인,,,,,,,,,,,,,,30매,,https://shopping.naver.com/beauty/stores/1000022408/products/3284362485
1444,0,아이랩 하이 올리고 3000Da 히알루론산 히알루란 토너 500ml,"30,000",5132092148,신상품,아이랩,국산,"각질케어, 흡수력, 피부결정돈, 유수분밸런스조절, 모공케어","페이스용, U존","낮, 밤",액상형,500ml(g),,"모든피부용, 건성, 민감성","촉촉함(수분공급), 저자극",아이랩 하이 올리고 히알루란 약산성 히알루론산 토너 500ml,포셀,,,,[신제품 런칭 기념] 무료배송 EVENT!,2022.02.11.,2024.08.10.,,판매자의 사랑♡이 담긴 사은품,,,,,,,,https://shopping.naver.com/beauty/stores/100505691/products/5132092148
1445,0,일리윤 프레쉬모이스춰 립앤아이 리무버 300ml [ 대용량 | 인체안자극테스트완료 | 눈시림없는 | 6Free | 워터프루프리무버 | 유자추출물 | 산뜻한클렌징 ],"24,000",4519264029,신상품,일리윤,국산,,"립용, 아이용",,,300ml(g),,"민감성, 건성, 모든피부용","세정력, 저자극",프레쉬 모이스춰 립 앤 아이 리무버 300ml,아모레퍼시픽,,,,대용량 안자극테스트 완료 산뜻촉촉 저자극 포인트 리무버,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100432791/products/4519264029
1446,0,유세린 하이알루론 어드밴스드 에이오엑스(AOX) 에센스 30ml +사은품증정,"48,000",5931369840,신상품,유세린,폴란드산(바이어스도르프),"피부탄력, 피부투명",페이스용,,,,,,촉촉함(수분공급),유세린 하이알루론 어드벤스드 에이오엑스 에센스 30ml,바이어스도르프,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/101343069/products/5931369840
1447,0,치노시오야 나티베르 포어-텍트 클렌징오일 150ml,"34,800",6453310744,신상품,,일본산(주식회사 비엔비코),,,,오일형,150ml(g),,모든피부용,"세정력, 저자극",,,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100032918/products/6453310744
1448,0,[바닐라코/공식]  클린 잇 제로 클렌징밤 포어 클래리파잉 25ml,"6,000",5887897274,신상품,바닐라코,한국,,,,,,,,"저자극, 촉촉함(수분공급), 세정력",,(주)바이오코스텍(검단),,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000005887/products/5887897274
1449,0,[토너 20ml] 셀퓨전씨 약산성 패리어 클렌징폼 165ml,"22,000",5895082810,신상품,셀퓨전씨,대한민국,,,,,,,,"저자극, 촉촉함(수분공급), 세정력",CFPH0015,코스맥스㈜,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100507422/products/5895082810
1450,0,[1+1]아크네스 더마릴리프 모이스처 폼클렌저 125ml,"30,000",2402621458,신상품,아크네스,대한민국,약산성,페이스용,,,125ml(g),,"모든피부용, 민감성",저자극,더마 릴리프 모이스쳐 폼 클렌져 125ml,,1+1,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000006905/products/2402621458
1451,0,안나홀츠 순면 에센스 젤 수분 마스크팩 시트 4종 100매,"90,000",2744230326,신상품,안나홀츠,국산(인천광역시 남동구),,,,,,,,"촉촉함(수분공급), 트러블케어, 피부진정",마스크팩 100매,안나홀츠,,,,3만원이상 무료배송,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100129361/products/2744230326
1452,0,클레어스 미드 나잇 블루 드롭 ,"29,500",2167679403,신상품,클레어스,국산,"피부강화, 안티에이징, 주름케어, 피부탄력, 영양공급",페이스용,밤,액상형,20g,,모든피부용,"촉촉함(수분공급), 흡수력",미드나잇블루 유스 액티베이팅 드롭,(주)이엔비에스,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000009775/products/2167679403
1453,0,"[무오일화장품] 사바비안 모닝아쿠아/끈적임 유분기 없는 순한 오일프리 수분크림(속건조,수부지,저자극)","70,000",2462680736,신상품,사바비안,국산(경기도 의왕시),"트러블케어, 윤기부여, 영양공급, 피부진정, 유수분밸런스조절",페이스용,"낮, 밤",로션형,50g,,"모든피부용, 민감성","촉촉함(수분공급), 저자극, 부드러운 발림",모닝아쿠아,프로유,,,,,,2025.05.16.,,,,,,,,,,https://shopping.naver.com/beauty/stores/100094874/products/2462680736
1454,0,비페스타 미셀라 클렌징 시트 모이스트 46매,"10,000",6938798325,신상품,비페스타,일본,"각질케어, 트러블케어, 블랙헤드케어, 피지케어, 모공케어",페이스용,,시트형,,원터치형,"모든피부용, 민감성","저자극, 세정력, 촉촉함(수분공급)",클렌징 시트 모이스트 46매,일본㈜맨담,,,,,,,,,,,,,,46매,,https://shopping.naver.com/beauty/stores/101611411/products/6938798325
1455,0,나츄리에 하또무기 보습 젤 타입 에센스 180g,"12,000",3468041936,신상품,나츄리에,일본산(피아스 인터코스멕스 한국),"영양공급, 부드러운 발림, 저자극","페이스용, 바디용","낮, 밤",액상형,180ml(g),,"복합, 모든피부용, 중건성",촉촉함(수분공급),하또무기 보습 젤 타입 에센스,엘솔 프로덕트,,,,대용량 에센스/ 끈적임 없이 쫀쫀 수분 탄력,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100226575/products/3468041936
1456,0,홀리추얼 래디언스 리설페이싱 필 필링패드 12매 x 2세트,"96,000",5880169494,신상품,홀리추얼,국산,,,,,,,모든피부용,"저자극, 각질케어",홀리추얼,아모레퍼시픽,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/101062653/products/5880169494
1457,0,[라로슈포제] 에빠끌라 울트라 컨센트레이티드 세럼 30ml,"48,000",6957041307,신상품,라로슈포제,프랑스산(엘오케이(유)),"저자극, 안티에이징",페이스용,,,,펌프형,"모든피부용, 민감성","촉촉함(수분공급), 트러블케어",에빠끌라 울트라 컨센트레이티드 세럼 30ml,라로슈포제,증정,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000020063/products/6957041307
1458,0,[3종세트] 코스알엑스 풀핏 프로폴리스 3종 (토너 280ml+라이트 앰플 30ml+라이트 크림65ml),"73,500",4856367994,신상품,코스알엑스,국산,"흡수력, 피부탄력, 유수분밸런스조절",,,,,,"모든피부용, 건성, 복합",촉촉함(수분공급),,,,4종세트,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000009871/products/4856367994
1459,0,"파이콜로지 씨위드 버블 클레이 마스크 -모공, 각질, 피부결 5g10매 워시오프 뷰라벨","15,000",4549705381,신상품,파이콜로지,국산,"각질케어, 피지케어, 피부결정돈, 노폐물 제거, 영양공급","페이스용, T존",,거품형,50ml(g),파우치형,"모든피부용, 지성, 건성","피부진정, 저자극, 촉촉함(수분공급)",파이콜로지씨위드버블클레이마스크,자체제작,초특가,,,겟잇뷰티 뷰라벨Pore deep cleasing,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100248998/products/4549705381
1460,0,[1+1]아크네스 더마릴리프 모이스처 폼클렌저 125ml,"30,000",2402621458,신상품,아크네스,대한민국,약산성,페이스용,,,125ml(g),,"모든피부용, 민감성",저자극,더마 릴리프 모이스쳐 폼 클렌져 125ml,,1+1,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000006905/products/2402621458
1461,0,안나홀츠 순면 에센스 젤 수분 마스크팩 시트 4종 100매,"90,000",2744230326,신상품,안나홀츠,국산(인천광역시 남동구),,,,,,,,"촉촉함(수분공급), 트러블케어, 피부진정",마스크팩 100매,안나홀츠,,,,3만원이상 무료배송,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100129361/products/2744230326
1462,0,클레어스 미드 나잇 블루 드롭 ,"29,500",2167679403,신상품,클레어스,국산,"피부강화, 안티에이징, 주름케어, 피부탄력, 영양공급",페이스용,밤,액상형,20g,,모든피부용,"촉촉함(수분공급), 흡수력",미드나잇블루 유스 액티베이팅 드롭,(주)이엔비에스,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000009775/products/2167679403
1463,0,"[무오일화장품] 사바비안 모닝아쿠아/끈적임 유분기 없는 순한 오일프리 수분크림(속건조,수부지,저자극)","70,000",2462680736,신상품,사바비안,국산(경기도 의왕시),"트러블케어, 윤기부여, 영양공급, 피부진정, 유수분밸런스조절",페이스용,"낮, 밤",로션형,50g,,"모든피부용, 민감성","촉촉함(수분공급), 저자극, 부드러운 발림",모닝아쿠아,프로유,,,,,,2025.05.16.,,,,,,,,,,https://shopping.naver.com/beauty/stores/100094874/products/2462680736
1464,0,비페스타 미셀라 클렌징 시트 모이스트 46매,"10,000",6938798325,신상품,비페스타,일본,"각질케어, 트러블케어, 블랙헤드케어, 피지케어, 모공케어",페이스용,,시트형,,원터치형,"모든피부용, 민감성","저자극, 세정력, 촉촉함(수분공급)",클렌징 시트 모이스트 46매,일본㈜맨담,,,,,,,,,,,,,,46매,,https://shopping.naver.com/beauty/stores/101611411/products/6938798325
1465,0,나츄리에 하또무기 보습 젤 타입 에센스 180g,"12,000",3468041936,신상품,나츄리에,일본산(피아스 인터코스멕스 한국),"영양공급, 부드러운 발림, 저자극","페이스용, 바디용","낮, 밤",액상형,180ml(g),,"복합, 모든피부용, 중건성",촉촉함(수분공급),하또무기 보습 젤 타입 에센스,엘솔 프로덕트,,,,대용량 에센스/ 끈적임 없이 쫀쫀 수분 탄력,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100226575/products/3468041936
1466,0,홀리추얼 래디언스 리설페이싱 필 필링패드 12매 x 2세트,"96,000",5880169494,신상품,홀리추얼,국산,,,,,,,모든피부용,"저자극, 각질케어",홀리추얼,아모레퍼시픽,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/101062653/products/5880169494
1467,0,[라로슈포제] 에빠끌라 울트라 컨센트레이티드 세럼 30ml,"48,000",6957041307,신상품,라로슈포제,프랑스산(엘오케이(유)),"저자극, 안티에이징",페이스용,,,,펌프형,"모든피부용, 민감성","촉촉함(수분공급), 트러블케어",에빠끌라 울트라 컨센트레이티드 세럼 30ml,라로슈포제,증정,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000020063/products/6957041307
1468,0,[3종세트] 코스알엑스 풀핏 프로폴리스 3종 (토너 280ml+라이트 앰플 30ml+라이트 크림65ml),"73,500",4856367994,신상품,코스알엑스,국산,"흡수력, 피부탄력, 유수분밸런스조절",,,,,,"모든피부용, 건성, 복합",촉촉함(수분공급),,,,4종세트,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000009871/products/4856367994
1469,0,"파이콜로지 씨위드 버블 클레이 마스크 -모공, 각질, 피부결 5g10매 워시오프 뷰라벨","15,000",4549705381,신상품,파이콜로지,국산,"각질케어, 피지케어, 피부결정돈, 노폐물 제거, 영양공급","페이스용, T존",,거품형,50ml(g),파우치형,"모든피부용, 지성, 건성","피부진정, 저자극, 촉촉함(수분공급)",파이콜로지씨위드버블클레이마스크,자체제작,초특가,,,겟잇뷰티 뷰라벨Pore deep cleasing,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100248998/products/4549705381
1470,0,원데이즈유 헬프미 닥토패드 (60매),"24,000",4241063722,신상품,원데이즈유,대한민국,"각질케어, 피지케어, 피부결정돈, 피부진정, 유수분밸런스조절","페이스용, 코","낮, 밤",,,,,"촉촉함(수분공급), 저자극",닥토 패드 60매,별도 표기,,,,,,,,휴대용패드 5매입 증정,,,,,,,,https://shopping.naver.com/beauty/stores/1000018658/products/4241063722
1471,0,홀리추얼 에센셜 기초 2종 세트,"105,000",5938552896,신상품,홀리추얼,국산,"피부탄력, 흡수력",,,,,,모든피부용,"촉촉함(수분공급), 저자극",홀리추얼,아모레퍼시픽,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/101062653/products/5938552896
1472,0,[2개입+화장솜 35매] 대용량 스킨토너 3종 (택1),"19,800",1001701957,신상품,바이빠세,스페인산(DOBER IMPORT-EXPORT S.L.),"모공케어, 피부진정, 피부탄력, 피부결정돈, 유수분밸런스조절","페이스용, 코","낮, 밤",액상형,500ml(g),뚜껑형,"모든피부용, 민감성, 중건성","촉촉함(수분공급), 트러블케어",byp001-003,바이빠세,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000014407/products/1001701957
1473,0,김정문알로에 큐어 알로에 리프레쉬 젤리 세럼 30ml,"38,000",5198916631,신상품,김정문알로에,국산(제주특별자치도 제주시),"저자극, 부드러운 발림, 유수분밸런스조절, 피부탄력, 피부투명","페이스용, 핸드용","낮, 밤",,,,,"촉촉함(수분공급), 흡수력",,코스맥스,,,,"12개월 무이자, 전제품 무료배송, 전제품 합배송 가능",,,,김정문알로에 알림받기하시고 다양한 할인쿠폰 사용해보세요.,,,,,,,,https://shopping.naver.com/beauty/stores/100861627/products/5198916631
1474,0,셀퓨전씨 아쿠아티카 스틱 썬스크린 19g,"25,000",6877413521,신상품,셀퓨전씨,국산,"촉촉함(수분공급), 저자극, 밀착력, 레포츠용, 어린이겸용",,,,,,모든피부용,"부드러운 발림, 백탁현상방지",CFSC0103,㈜한국콜마,,,,,,,,,PA++++,50+,,,,,,https://shopping.naver.com/beauty/stores/100507422/products/6877413521
1475,0,[2+1] 라운드랩 1025 독도 클렌저 150ml 3개세트,"39,000",4049935332,신상품,라운드랩,국산,"약산성, 노폐물 제거",페이스용,,,150ml,,"모든피부용, 민감성","저자극, 세정력, 촉촉함(수분공급)",1025 독도 클렌저 150ml,코스맥스(주),증정,,,,2020.04.03.,2022.04.02.,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000018227/products/4049935332
1476,0,김정문알로에 아쿠아 마일드 쿨링 선쿠션 25g SPF50+ PA++++,"45,000",6566744346,신상품,김정문알로에,국산,"부드러운 발림, 저자극, 쿨링감","페이스용, 바디용",,쿠션형,25ml(g),캡형,모든피부용,"촉촉함(수분공급), 밀착력",,코스메카코리아,,,,"전제품 합배송 가능, 스토어찜 소식받기 할인쿠폰",,,,김정문알로에 알림받기하시고 다양한 할인쿠폰 사용해보세요.,PA++++,50+,,무기자차,,,,https://shopping.naver.com/beauty/stores/100861627/products/6566744346
1477,0,[차앤박] CNP 프로폴리스 에너지 앰플 패드 70매(160 mL),"28,000",7081916725,신상품,차앤박,대한민국,"피부결정돈, 흡수력, 피부진정, 상쾌함",페이스용,"밤, 낮",,160(70매)ml,,모든피부용,"촉촉함(수분공급), 저자극",,엘지생활건강,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000013709/products/7081916725
1478,0,에스트라 아토베리어 365 버블클렌저 150ml,"20,000",4918544183,신상품,에스트라,국산,,,,,,,,"저자극, 세정력, 촉촉함(수분공급)",아토베리어365 버블 클렌저 150ml,(주)아모레퍼시픽,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/100703339/products/4918544183
1479,0,BRTC 비타민수면팩 80ml/기미잡티완화 임상완료/멀티 리프트 슬리핑 팩/안티에이징크림,"32,000",1002218535,신상품,BRTC,국산,"영양공급, 피부탄력",페이스용,,,80ml(g),,모든피부용,"촉촉함(수분공급), 피부진정",BRTC 멀티 비타민 수면팩,나투젠,,,,,,,,체험가능! 퍼밍라인,,,,,,,,https://shopping.naver.com/beauty/stores/1000010974/products/1002218535
1480,0,원데이즈유 헬프미 닥토패드 (60매),"24,000",4241063722,신상품,원데이즈유,대한민국,"각질케어, 피지케어, 피부결정돈, 피부진정, 유수분밸런스조절","페이스용, 코","낮, 밤",,,,,"촉촉함(수분공급), 저자극",닥토 패드 60매,별도 표기,,,,,,,,휴대용패드 5매입 증정,,,,,,,,https://shopping.naver.com/beauty/stores/1000018658/products/4241063722
1481,0,홀리추얼 에센셜 기초 2종 세트,"105,000",5938552896,신상품,홀리추얼,국산,"피부탄력, 흡수력",,,,,,모든피부용,"촉촉함(수분공급), 저자극",홀리추얼,아모레퍼시픽,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/101062653/products/5938552896
1482,0,[2개입+화장솜 35매] 대용량 스킨토너 3종 (택1),"19,800",1001701957,신상품,바이빠세,스페인산(DOBER IMPORT-EXPORT S.L.),"모공케어, 피부진정, 피부탄력, 피부결정돈, 유수분밸런스조절","페이스용, 코","낮, 밤",액상형,500ml(g),뚜껑형,"모든피부용, 민감성, 중건성","촉촉함(수분공급), 트러블케어",byp001-003,바이빠세,,,,,,,,,,,,,,,,https://shopping.naver.com/beauty/stores/1000014407/products/1001701957
